WARNING 2025-12-12 09:49:17,817 middleware 19172 21716 High query count: GET /dealer/reports/ executed 11 queries in 0.04s
WARNING 2025-12-12 09:52:06,293 middleware 19172 21716 High query count: GET /dealer/cashiers/reports/ executed 12 queries in 0.09s
WARNING 2025-12-12 10:02:23,183 middleware 19172 11700 Slow request: POST /login/ took 1.84s with 7 queries
WARNING 2025-12-12 10:03:24,798 middleware 19172 21716 Slow request: POST /login/ took 1.80s with 7 queries
WARNING 2025-12-12 10:48:19,596 middleware 10844 1772 Slow request: POST /login/ took 1.92s with 7 queries
WARNING 2025-12-12 11:20:06,858 middleware 10844 10536 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.09s
WARNING 2025-12-12 11:22:27,510 middleware 10844 10536 High query count: GET /dealer/cashiers/reports/ executed 14 queries in 0.03s
WARNING 2025-12-12 12:14:38,467 middleware 10844 8412 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.06s
WARNING 2025-12-12 12:16:24,017 middleware 10844 8412 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.04s
WARNING 2025-12-12 12:16:40,216 middleware 10844 8412 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.05s
WARNING 2025-12-12 12:16:45,824 middleware 10844 8412 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.06s
WARNING 2025-12-12 12:38:09,485 middleware 10844 22264 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.05s
WARNING 2025-12-12 12:49:22,550 middleware 10844 21056 High query count: GET /dealer/inventory/ executed 16 queries in 0.28s
WARNING 2025-12-12 12:52:04,762 middleware 10844 20504 High query count: GET /dealer/inventory/ executed 16 queries in 0.14s
WARNING 2025-12-12 12:56:06,371 middleware 10844 3708 Slow request: POST /login/ took 1.84s with 7 queries
WARNING 2025-12-12 12:56:24,169 middleware 10844 3708 High query count: GET /cashier/reports/daily/ executed 13 queries in 0.03s
WARNING 2025-12-12 13:06:09,602 middleware 10844 13596 High query count: GET /cashier/orders/ executed 11 queries in 0.16s
WARNING 2025-12-12 13:06:11,843 middleware 10844 13596 High query count: GET /cashier/orders/ executed 11 queries in 0.13s
WARNING 2025-12-12 13:09:44,029 middleware 2440 7208 Slow request: POST /login/ took 1.81s with 7 queries
WARNING 2025-12-12 13:23:06,803 middleware 2440 17092 Slow request: POST /login/ took 1.83s with 7 queries
WARNING 2025-12-12 13:28:29,281 middleware 2440 17092 Slow request: POST /login/ took 1.82s with 7 queries
WARNING 2025-12-12 13:33:56,273 middleware 2440 7264 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.01s
WARNING 2025-12-12 13:40:35,184 middleware 2440 21704 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.04s
WARNING 2025-12-12 13:41:07,364 middleware 2440 21704 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.02s
WARNING 2025-12-12 13:41:19,381 middleware 2440 21704 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.03s
WARNING 2025-12-12 13:41:44,095 middleware 2440 13836 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.02s
WARNING 2025-12-12 13:59:05,421 middleware 7380 16144 High query count: GET /dealer/cashiers/reports/ executed 14 queries in 0.06s
WARNING 2025-12-12 14:00:14,157 middleware 7380 17416 High query count: GET /dealer/cashiers/reports/ executed 14 queries in 0.03s
WARNING 2025-12-12 14:10:25,068 middleware 2452 20168 High query count: GET /dealer/reports/ executed 11 queries in 0.02s
WARNING 2025-12-12 14:10:53,832 middleware 2452 20168 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.07s
WARNING 2025-12-12 14:13:02,160 middleware 2452 20168 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.05s
WARNING 2025-12-12 14:13:20,599 middleware 2452 20168 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.06s
WARNING 2025-12-12 14:16:51,779 middleware 18872 20032 High query count: GET /dealer/reports/stock/ executed 28 queries in 0.11s
WARNING 2025-12-12 14:17:00,763 middleware 18872 20032 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.06s
WARNING 2025-12-12 14:17:41,750 middleware 18872 20032 High query count: GET /dealer/reports/ executed 11 queries in 0.02s
WARNING 2025-12-12 14:17:47,963 middleware 18872 20032 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.05s
WARNING 2025-12-12 14:22:37,246 middleware 18872 1968 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.06s
WARNING 2025-12-12 14:22:44,054 middleware 18872 1968 High query count: GET /dealer/cashiers/reports/ executed 14 queries in 0.04s
WARNING 2025-12-12 14:22:48,895 middleware 18872 1968 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.06s
WARNING 2025-12-12 14:22:52,858 middleware 18872 1968 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.03s
WARNING 2025-12-12 14:23:19,528 middleware 18872 1968 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.03s
WARNING 2025-12-12 14:23:35,511 middleware 18872 1968 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.04s
WARNING 2025-12-12 14:24:02,479 middleware 18872 1968 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.03s
WARNING 2025-12-12 14:24:05,799 middleware 18872 1968 High query count: GET /dealer/reports/ executed 11 queries in 0.02s
WARNING 2025-12-12 14:24:10,429 middleware 18872 1968 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.03s
WARNING 2025-12-12 14:24:43,050 middleware 18872 1968 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.03s
WARNING 2025-12-12 14:24:47,905 middleware 18872 1968 High query count: GET /dealer/reports/ executed 11 queries in 0.02s
WARNING 2025-12-12 14:29:38,318 middleware 18872 1968 High query count: GET /dealer/reports/ executed 11 queries in 0.03s
WARNING 2025-12-12 14:29:54,403 middleware 18872 1968 High query count: GET /dealer/reports/ executed 11 queries in 0.03s
WARNING 2025-12-12 14:32:22,259 middleware 18872 1968 High query count: GET /dealer/reports/ executed 11 queries in 0.02s
WARNING 2025-12-12 14:32:25,705 middleware 18872 1968 High query count: GET /dealer/reports/ executed 11 queries in 0.02s
WARNING 2025-12-12 14:32:38,165 middleware 18872 1968 High query count: GET /dealer/reports/ executed 11 queries in 0.01s
WARNING 2025-12-12 14:32:40,740 middleware 18872 1968 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.02s
WARNING 2025-12-12 14:32:51,269 middleware 18872 1968 High query count: GET /dealer/reports/ executed 11 queries in 0.01s
WARNING 2025-12-12 14:46:00,767 middleware 4380 21368 High query count: GET /dealer/reports/ executed 12 queries in 0.03s
WARNING 2025-12-12 14:50:18,131 middleware 4380 20616 High query count: GET /dealer/reports/ executed 11 queries in 0.01s
WARNING 2025-12-12 14:50:24,191 middleware 4380 20616 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.03s
WARNING 2025-12-15 13:07:56,233 middleware 3188 17448 Slow request: POST /login/ took 1.87s with 7 queries
WARNING 2025-12-15 13:14:03,948 middleware 3188 18996 Slow request: POST /login/ took 1.81s with 7 queries
WARNING 2025-12-15 13:14:17,735 middleware 3188 18996 High query count: GET /cashier/reports/daily/ executed 12 queries in 0.07s
WARNING 2025-12-15 13:14:22,447 middleware 3188 18996 High query count: GET /cashier/reports/monthly/ executed 49 queries in 0.13s
WARNING 2025-12-15 13:14:33,396 middleware 3188 18996 High query count: GET /cashier/reports/monthly/ executed 49 queries in 0.08s
WARNING 2025-12-15 13:14:37,239 middleware 3188 18996 High query count: GET /cashier/reports/monthly/ executed 49 queries in 0.10s
WARNING 2025-12-15 13:14:44,493 middleware 3188 18996 High query count: GET /cashier/reports/monthly/ executed 42 queries in 0.06s
WARNING 2025-12-15 13:14:56,587 middleware 3188 18996 High query count: GET /cashier/reports/monthly/ executed 42 queries in 0.06s
WARNING 2025-12-15 13:15:13,445 middleware 3188 18996 High query count: GET /cashier/reports/monthly/ executed 43 queries in 0.07s
WARNING 2025-12-15 13:15:20,237 middleware 3188 18996 High query count: GET /cashier/reports/monthly/ executed 43 queries in 0.07s
WARNING 2025-12-15 13:15:28,178 middleware 3188 18996 High query count: GET /cashier/reports/monthly/ executed 43 queries in 0.09s
WARNING 2025-12-15 13:15:35,990 middleware 3188 18996 High query count: GET /cashier/reports/monthly/ executed 48 queries in 0.07s
WARNING 2025-12-15 13:15:48,655 middleware 3188 18996 High query count: GET /cashier/reports/daily/ executed 12 queries in 0.03s
WARNING 2025-12-15 13:15:53,400 middleware 3188 18996 High query count: GET /cashier/reports/daily/ executed 12 queries in 0.03s
WARNING 2025-12-15 13:15:55,131 middleware 3188 18996 High query count: GET /cashier/reports/monthly/ executed 49 queries in 0.08s
WARNING 2025-12-15 13:16:01,195 middleware 3188 18996 High query count: GET /cashier/reports/daily/ executed 12 queries in 0.03s
WARNING 2025-12-15 13:16:06,723 middleware 3188 18996 High query count: GET /cashier/reports/daily/ executed 12 queries in 0.03s
WARNING 2025-12-15 20:46:58,224 middleware 18924 424 High query count: GET /cashier/reports/monthly/ executed 49 queries in 0.12s
WARNING 2025-12-15 20:47:11,118 middleware 18924 424 Slow request: POST /login/ took 1.87s with 7 queries
WARNING 2025-12-15 20:56:31,159 middleware 18924 11572 Slow request: POST /login/ took 1.89s with 7 queries
WARNING 2025-12-15 20:58:06,762 middleware 18924 10340 Slow request: POST /login/ took 1.78s with 7 queries
WARNING 2025-12-15 21:00:32,223 middleware 18924 4564 Slow request: POST /login/ took 1.82s with 7 queries
WARNING 2025-12-15 21:11:40,206 middleware 18924 13856 Slow request: POST /login/ took 1.84s with 7 queries
WARNING 2025-12-15 21:16:38,398 middleware 18924 8784 High query count: GET /dealer/reports/ executed 11 queries in 0.03s
WARNING 2025-12-15 21:16:56,245 middleware 18924 8784 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.05s
WARNING 2025-12-15 21:17:06,580 middleware 18924 8784 High query count: GET /dealer/reports/ executed 11 queries in 0.03s
WARNING 2025-12-15 21:17:08,562 middleware 18924 8784 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.04s
WARNING 2025-12-15 21:18:35,960 middleware 18924 20248 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.05s
WARNING 2025-12-15 21:19:04,609 middleware 18924 20248 High query count: GET /dealer/reports/ executed 11 queries in 0.04s
WARNING 2025-12-15 21:19:08,255 middleware 18924 20248 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.04s
WARNING 2025-12-15 21:20:17,474 middleware 18924 20248 High query count: GET /dealer/reports/ executed 11 queries in 0.03s
WARNING 2025-12-15 21:20:21,274 middleware 18924 20248 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.06s
WARNING 2025-12-15 21:20:46,812 middleware 18924 20248 High query count: GET /dealer/reports/stock/export-pdf/ executed 16 queries in 0.06s
WARNING 2025-12-15 21:24:19,971 middleware 18924 9868 High query count: GET /dealer/reports/stock/ executed 27 queries in 0.06s
WARNING 2025-12-15 21:25:51,810 middleware 18924 9868 Slow request: POST /login/ took 1.86s with 7 queries
WARNING 2025-12-15 21:46:43,998 middleware 19544 14732 Slow request: POST /login/ took 1.84s with 7 queries
WARNING 2025-12-15 21:50:20,039 middleware 19544 17216 Slow request: POST /login/ took 1.83s with 7 queries
WARNING 2025-12-15 21:52:54,238 middleware 19544 17216 High query count: GET /cashier/reports/daily/ executed 12 queries in 0.09s
WARNING 2025-12-15 21:53:28,091 middleware 19544 17216 High query count: GET /cashier/reports/daily/ executed 12 queries in 0.03s
WARNING 2025-12-15 21:53:50,674 middleware 19544 17216 High query count: GET /cashier/reports/monthly/ executed 43 queries in 0.07s
WARNING 2025-12-15 21:58:31,698 middleware 19544 17216 Slow request: POST /login/ took 1.89s with 7 queries
WARNING 2025-12-15 22:13:09,184 middleware 19544 12440 Slow request: POST /login/ took 1.81s with 7 queries
WARNING 2025-12-15 22:14:51,217 middleware 19544 4756 Slow request: POST /login/ took 2.04s with 7 queries
WARNING 2025-12-15 22:16:22,465 middleware 19544 12000 Slow request: POST /login/ took 1.90s with 7 queries
WARNING 2025-12-16 15:09:15,765 middleware 19060 20444 Slow request: POST /login/ took 1.68s with 7 queries
WARNING 2025-12-16 15:10:59,618 middleware 14912 10212 Slow request: POST /login/ took 1.75s with 7 queries
WARNING 2025-12-16 15:12:07,869 middleware 14912 9868 Slow request: POST /login/ took 1.98s with 7 queries
WARNING 2025-12-16 15:13:28,507 middleware 14912 14448 Slow request: POST /login/ took 1.85s with 7 queries
WARNING 2025-12-16 15:14:19,279 middleware 14912 14448 Slow request: POST /login/ took 1.82s with 7 queries
WARNING 2025-12-16 15:14:23,288 middleware 14912 14448 High query count: GET /cashier/reports/monthly/ executed 43 queries in 0.11s
WARNING 2025-12-16 15:14:26,404 middleware 14912 14448 High query count: GET /cashier/reports/monthly/ executed 43 queries in 0.06s
WARNING 2025-12-16 15:14:28,065 middleware 14912 14448 High query count: GET /cashier/reports/monthly/ executed 43 queries in 0.06s
WARNING 2025-12-16 15:14:34,348 middleware 14912 14448 High query count: GET /cashier/reports/daily/ executed 12 queries in 0.06s
WARNING 2025-12-16 15:14:38,773 middleware 14912 14448 High query count: GET /cashier/reports/monthly/ executed 43 queries in 0.06s
WARNING 2025-12-16 15:15:09,564 middleware 14912 14448 Slow request: POST /login/ took 1.89s with 7 queries
WARNING 2025-12-16 15:18:52,463 middleware 14912 5652 Slow request: POST /login/ took 2.16s with 7 queries
WARNING 2025-12-16 15:19:23,890 middleware 14912 5652 High query count: GET /cashier/reports/daily/ executed 12 queries in 0.03s
WARNING 2025-12-16 15:19:27,213 middleware 14912 5652 High query count: GET /cashier/reports/daily/ executed 12 queries in 0.03s
WARNING 2025-12-16 15:19:29,932 middleware 14912 5652 High query count: GET /cashier/reports/monthly/ executed 43 queries in 0.06s
WARNING 2025-12-16 15:19:34,771 middleware 14912 5652 High query count: GET /cashier/reports/monthly/ executed 43 queries in 0.07s
WARNING 2025-12-16 15:19:36,960 middleware 14912 5652 High query count: GET /cashier/reports/monthly/ executed 43 queries in 0.06s
WARNING 2025-12-16 15:20:10,000 middleware 19060 18540 Slow request: POST /login/ took 1.80s with 7 queries
WARNING 2025-12-16 15:20:45,813 middleware 14912 5652 High query count: GET /cashier/reports/daily/ executed 12 queries in 0.03s
WARNING 2025-12-16 15:21:55,370 middleware 14912 5652 High query count: GET /cashier/reports/monthly/ executed 46 queries in 0.09s
WARNING 2025-12-16 15:22:01,432 middleware 14912 5652 High query count: GET /cashier/reports/monthly/ executed 46 queries in 0.08s
WARNING 2025-12-16 15:22:31,787 middleware 14912 5652 High query count: GET /cashier/reports/daily/ executed 13 queries in 0.03s
WARNING 2025-12-16 15:23:03,075 middleware 14912 5652 High query count: GET /cashier/reports/monthly/ executed 46 queries in 0.07s
WARNING 2025-12-16 15:23:10,865 middleware 14912 5652 High query count: GET /cashier/reports/monthly/ executed 46 queries in 0.08s
WARNING 2025-12-16 15:23:12,658 middleware 14912 5652 High query count: GET /cashier/reports/monthly/ executed 46 queries in 0.07s
WARNING 2025-12-16 15:24:08,279 middleware 14912 18924 High query count: GET /dealer/cashiers/reports/ executed 16 queries in 0.04s
WARNING 2025-12-16 15:24:21,309 middleware 14912 18924 High query count: GET /dealer/cashiers/reports/ executed 18 queries in 0.04s
WARNING 2025-12-16 15:24:30,590 middleware 14912 18924 High query count: GET /dealer/cashiers/reports/ executed 16 queries in 0.04s
WARNING 2025-12-16 15:24:33,159 middleware 14912 18924 High query count: GET /dealer/cashiers/reports/ executed 16 queries in 0.03s
WARNING 2025-12-16 15:25:08,875 middleware 14912 18924 High query count: GET /dealer/cashiers/reports/ executed 18 queries in 0.04s
WARNING 2025-12-16 15:25:12,805 middleware 14912 18924 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.06s
WARNING 2025-12-16 15:26:05,723 middleware 14912 5652 High query count: GET /cashier/reports/monthly/ executed 46 queries in 0.07s
WARNING 2025-12-16 15:26:18,945 middleware 14912 5652 High query count: GET /cashier/reports/monthly/ executed 42 queries in 0.06s
WARNING 2025-12-16 15:26:29,581 middleware 14912 5652 High query count: GET /cashier/reports/monthly/ executed 46 queries in 0.06s
WARNING 2025-12-16 15:26:57,200 middleware 19060 14104 Slow request: POST /login/ took 1.87s with 7 queries
WARNING 2025-12-16 15:28:09,711 middleware 14912 5652 Slow request: POST /login/ took 1.87s with 7 queries
WARNING 2025-12-16 15:28:12,990 middleware 14912 5652 High query count: GET /cashier/reports/daily/ executed 12 queries in 0.03s
WARNING 2025-12-16 15:28:17,957 middleware 14912 5652 High query count: GET /cashier/reports/daily/ executed 12 queries in 0.03s
WARNING 2025-12-16 15:28:22,691 middleware 14912 5652 High query count: GET /cashier/reports/daily/ executed 12 queries in 0.03s
WARNING 2025-12-16 15:28:32,229 middleware 14912 5652 High query count: GET /cashier/reports/daily/ executed 12 queries in 0.03s
WARNING 2025-12-16 15:28:40,495 middleware 14912 5652 High query count: GET /cashier/reports/monthly/ executed 49 queries in 0.10s
WARNING 2025-12-16 15:29:18,810 middleware 14912 5652 Slow request: POST /login/ took 1.89s with 7 queries
WARNING 2025-12-16 15:29:23,778 middleware 14912 5652 High query count: GET /cashier/reports/daily/ executed 13 queries in 0.02s
WARNING 2025-12-16 15:29:25,765 middleware 14912 5652 High query count: GET /cashier/reports/monthly/ executed 46 queries in 0.06s
WARNING 2025-12-16 15:30:46,585 middleware 14912 5652 High query count: GET /cashier/reports/monthly/ executed 46 queries in 0.08s
WARNING 2025-12-16 15:45:35,500 middleware 14912 23484 Slow request: POST /login/ took 2.08s with 7 queries
WARNING 2025-12-16 15:45:53,584 middleware 14912 12060 Slow request: POST /login/ took 1.87s with 7 queries
WARNING 2025-12-16 15:46:27,825 middleware 14912 23016 Slow request: POST /login/ took 2.03s with 7 queries
WARNING 2025-12-16 17:48:15,741 middleware 14912 15576 High query count: GET /dealer/reports/stock/ executed 31 queries in 0.10s
WARNING 2025-12-16 17:48:37,286 middleware 14912 15576 High query count: GET /dealer/reports/stock/ executed 31 queries in 0.07s
WARNING 2025-12-16 17:55:35,602 middleware 17152 1748 Slow request: POST /login/ took 1.82s with 7 queries
WARNING 2025-12-16 18:02:56,195 middleware 17152 8640 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.08s
WARNING 2025-12-16 18:04:26,026 middleware 17152 11964 Slow request: POST /login/ took 2.14s with 7 queries
WARNING 2025-12-16 18:07:42,483 middleware 17152 4072 Slow request: POST /login/ took 2.03s with 7 queries
WARNING 2025-12-16 18:19:18,394 middleware 17152 7840 High query count: GET /cashier/reports/monthly/ executed 49 queries in 0.14s
WARNING 2025-12-16 18:19:28,573 middleware 17152 7840 High query count: GET /cashier/reports/daily/ executed 16 queries in 0.07s
WARNING 2025-12-16 18:19:34,807 middleware 17152 7840 High query count: GET /cashier/reports/monthly/ executed 49 queries in 0.08s
WARNING 2025-12-16 18:19:42,720 middleware 17152 7840 High query count: GET /cashier/reports/daily/ executed 16 queries in 0.04s
WARNING 2025-12-16 18:20:04,694 middleware 17152 7840 High query count: GET /cashier/reports/daily/ executed 16 queries in 0.03s
WARNING 2025-12-16 18:21:25,762 middleware 17152 7840 High query count: GET /cashier/reports/daily/ executed 16 queries in 0.04s
WARNING 2025-12-16 18:21:44,425 middleware 17152 7840 High query count: GET /cashier/reports/daily/ executed 16 queries in 0.03s
WARNING 2025-12-16 18:21:47,746 middleware 17152 7840 High query count: GET /cashier/reports/monthly/ executed 49 queries in 0.09s
WARNING 2025-12-16 18:22:37,274 middleware 17152 7840 Slow request: POST /login/ took 1.90s with 7 queries
WARNING 2025-12-16 18:22:43,136 middleware 17152 13296 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.04s
WARNING 2025-12-16 18:23:42,327 middleware 17152 10432 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.04s
WARNING 2025-12-16 18:25:19,563 middleware 17152 18512 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.04s
WARNING 2025-12-16 18:25:41,287 middleware 17152 18512 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.04s
WARNING 2025-12-16 18:25:59,536 middleware 17152 18512 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.04s
WARNING 2025-12-16 18:27:28,874 middleware 17152 18512 High query count: GET /dealer/reports/ executed 11 queries in 0.15s
WARNING 2025-12-16 18:27:31,935 middleware 17152 18512 High query count: GET /dealer/reports/stock/ executed 31 queries in 0.12s
WARNING 2025-12-16 18:27:40,008 middleware 17152 18512 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.04s
WARNING 2025-12-16 18:30:19,757 middleware 17152 11964 Slow request: POST /register/ took 2.01s with 11 queries
WARNING 2025-12-16 18:30:19,757 middleware 17152 11964 High query count: POST /register/ executed 11 queries in 2.01s
WARNING 2025-12-16 18:36:41,400 middleware 17152 17400 Slow request: POST /login/ took 1.86s with 7 queries
WARNING 2025-12-16 18:37:19,400 middleware 17152 20184 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.05s
WARNING 2025-12-16 18:37:28,048 middleware 17152 20184 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.04s
WARNING 2025-12-16 18:37:52,389 middleware 17152 20184 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.05s
WARNING 2025-12-16 18:38:44,644 middleware 17152 20184 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.04s
WARNING 2025-12-16 18:38:50,205 middleware 17152 20184 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.04s
WARNING 2025-12-16 18:41:30,668 middleware 17152 20416 High query count: GET /dealer/reports/ executed 11 queries in 0.03s
WARNING 2025-12-16 18:41:33,128 middleware 17152 20416 High query count: GET /dealer/reports/stock/ executed 31 queries in 0.08s
WARNING 2025-12-16 18:47:13,721 middleware 17152 3316 High query count: GET /cashier/reports/daily/ executed 18 queries in 0.04s
WARNING 2025-12-16 18:47:55,615 middleware 17152 3316 High query count: GET /cashier/reports/monthly/ executed 51 queries in 0.09s
WARNING 2025-12-16 18:47:57,163 middleware 17152 3316 High query count: GET /cashier/reports/daily/ executed 18 queries in 0.05s
WARNING 2025-12-16 18:48:01,730 middleware 17152 3316 High query count: GET /cashier/reports/daily/ executed 18 queries in 0.04s
WARNING 2025-12-16 18:49:36,344 middleware 17152 3316 High query count: GET /cashier/reports/monthly/ executed 51 queries in 0.08s
WARNING 2025-12-16 19:07:38,497 middleware 14996 5160 Slow request: POST /login/ took 1.95s with 7 queries
WARNING 2025-12-17 15:37:49,539 middleware 3636 4600 Slow request: POST /login/ took 1.88s with 7 queries
WARNING 2025-12-17 15:39:59,335 middleware 3636 16844 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.05s
WARNING 2025-12-17 15:40:17,268 middleware 3636 16844 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.03s
WARNING 2025-12-17 15:43:58,285 middleware 3636 14320 High query count: GET /dealer/reports/stock/ executed 31 queries in 0.07s
WARNING 2025-12-17 15:46:34,531 middleware 3636 19396 Slow request: POST /login/ took 1.94s with 7 queries
WARNING 2025-12-17 15:47:20,610 middleware 3636 9176 High query count: GET /dealer/reports/stock/ executed 31 queries in 0.07s
WARNING 2025-12-17 16:05:25,103 middleware 3636 5200 High query count: GET /dealer/reports/stock/ executed 31 queries in 0.13s
WARNING 2025-12-17 16:05:32,359 middleware 3636 5200 High query count: GET /dealer/reports/stock/ executed 31 queries in 0.06s
WARNING 2025-12-17 16:05:37,714 middleware 3636 5200 High query count: GET /dealer/reports/stock/ executed 31 queries in 0.06s
WARNING 2025-12-17 16:05:41,057 middleware 3636 5200 High query count: GET /dealer/reports/stock/ executed 31 queries in 0.06s
WARNING 2025-12-17 16:08:36,390 middleware 3636 5200 High query count: GET /dealer/reports/stock/ executed 31 queries in 0.07s
WARNING 2025-12-17 16:14:20,729 middleware 3636 18636 Slow request: POST /login/ took 1.85s with 7 queries
WARNING 2025-12-17 21:50:52,737 middleware 5896 21528 Slow request: POST /login/ took 2.18s with 7 queries
WARNING 2025-12-17 21:58:26,228 middleware 11220 11480 High query count: GET /dealer/delivery-log/ executed 11 queries in 0.12s
WARNING 2025-12-17 22:02:18,815 middleware 22160 16632 High query count: GET /dealer/delivery-log/ executed 11 queries in 0.06s
WARNING 2025-12-17 22:11:16,823 middleware 16596 20048 High query count: GET /dealer/delivery-log/ executed 11 queries in 0.05s
WARNING 2025-12-17 22:21:47,531 middleware 14052 5968 High query count: GET /dealer/delivery-log/ executed 11 queries in 0.19s
WARNING 2025-12-18 03:46:42,939 middleware 18324 21384 Slow request: POST /login/ took 2.26s with 7 queries
WARNING 2025-12-18 03:55:35,780 middleware 18324 14548 Slow request: GET /register/ took 1.14s with 0 queries
WARNING 2025-12-18 03:55:43,400 middleware 5988 4436 Slow request: GET /register/ took 1.03s with 0 queries
WARNING 2025-12-18 03:55:52,404 middleware 21276 20236 Slow request: POST /register/ took 1.08s with 4 queries
WARNING 2025-12-18 03:56:00,188 middleware 22424 19352 Slow request: POST /register/ took 1.34s with 5 queries
WARNING 2025-12-18 11:13:56,271 middleware 15612 23308 Slow request: POST /register/ took 3.95s with 5 queries
WARNING 2025-12-18 11:14:18,433 middleware 15612 8252 Slow request: POST /login/ took 2.10s with 7 queries
WARNING 2025-12-18 11:17:35,836 middleware 2088 368 Slow request: GET /dealer/pending-registrations/ took 1.05s with 6 queries
WARNING 2025-12-18 11:22:35,475 middleware 2576 23892 Slow request: POST /dealer/pending-registrations/2/approve/ took 1.03s with 5 queries
WARNING 2025-12-18 11:22:39,758 middleware 2576 23892 Slow request: POST /dealer/pending-registrations/1/approve/ took 1.08s with 5 queries
WARNING 2025-12-18 11:40:12,496 middleware 23580 23144 High query count: POST /dealer/inventory/adjustment/ executed 11 queries in 0.15s
WARNING 2025-12-18 11:40:58,193 middleware 23580 7456 Slow request: POST /login/ took 1.10s with 1 queries
WARNING 2025-12-18 11:44:55,976 middleware 13700 22028 Slow request: POST /login/ took 1.02s with 1 queries
WARNING 2025-12-18 11:47:47,298 middleware 13700 22028 Slow request: POST /register/ took 2.03s with 5 queries
WARNING 2025-12-18 11:48:22,715 middleware 13700 22028 Slow request: POST /login/ took 2.02s with 7 queries
WARNING 2025-12-18 11:50:09,667 middleware 13700 5016 Slow request: POST /login/ took 1.96s with 7 queries
WARNING 2025-12-18 11:51:21,164 middleware 13700 5692 High query count: POST /dealer/inventory/adjustment/ executed 11 queries in 0.17s
WARNING 2025-12-18 11:51:46,893 middleware 13700 5692 High query count: POST /dealer/inventory/adjustment/ executed 11 queries in 0.10s
WARNING 2025-12-18 11:53:18,472 middleware 13700 15984 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.05s
WARNING 2025-12-18 11:53:33,155 middleware 13700 8344 High query count: GET /dealer/reports/stock/ executed 31 queries in 0.15s
WARNING 2025-12-18 11:54:11,865 middleware 13700 25632 Slow request: POST /login/ took 1.98s with 7 queries
WARNING 2025-12-18 11:54:17,586 middleware 13700 25632 High query count: GET /cashier/reports/daily/ executed 14 queries in 0.04s
WARNING 2025-12-18 11:54:20,662 middleware 13700 25632 High query count: GET /cashier/reports/monthly/ executed 51 queries in 0.13s
WARNING 2025-12-18 11:54:28,681 middleware 13700 25632 High query count: GET /cashier/reports/monthly/ executed 51 queries in 0.10s
WARNING 2025-12-18 11:54:51,597 middleware 13700 19164 High query count: GET /dealer/cashiers/reports/ executed 16 queries in 0.07s
WARNING 2025-12-18 11:54:58,849 middleware 13700 19164 High query count: GET /dealer/cashiers/reports/ executed 16 queries in 0.06s
WARNING 2025-12-18 11:55:03,877 middleware 13700 19164 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.05s
WARNING 2025-12-18 11:55:31,786 middleware 13700 19164 High query count: GET /dealer/reports/sales/ executed 11 queries in 0.04s
